X,Y,Z,X_size,Y_size,Z_size,Density,Rock_code,Ore_per,Au_grade,Block_ton,Au_mass
2516800,5822060,6480,40,40,40,0.0769,51,99.99,0.0001,4921.6,0
2516800,5822060,6520,40,40,40,0.0745,51,0,0.0001,4211.0976,0
2516680,5822220,6560,40,40,40,0.0769,51,84.55,0.0001,41.8336,0
2516720,5822100,6520,40,40,40,0.0745,50,100,0.0001,4173.9072,0
2516720,5822140,6520,40,40,40,0.0745,50,100,0.0001,4268.7904,0
2516720,5822180,6520,40,40,40,0.0745,50,100,0.0002,4479.536,0
2516720,5822220,6520,40,40,40,0.0745,50,100,0.0002,4696.48,0
2516760,5822100,6520,40,40,40,0.0745,50,100,0.0001,4228.7392,0
2516760,5822140,6520,40,40,40,0.0745,50,99.68,0.0001,4329.8208,0
2516760,5822180,6520,40,40,40,0.0745,50,95.28,0.0002,4466.6624,0
2516760,5822220,6520,40,40,40,0.0745,50,89.3,0.0002,4672.1632,0
2516800,5822100,6480,40,40,40,0.0769,51,100,0.0001,4921.6,0
2516800,5822100,6520,40,40,40,0.0769,51,73.71,0.0001,4448.14208,0
2516800,5822140,6480,40,40,40,0.0769,51,100,0.0001,4921.6,0
2516800,5822140,6520,40,40,40,0.0769,51,0,0.0001,4559.37024,0
2516800,5822180,6480,40,40,40,0.0769,51,100,0.0001,4921.6,0
2516800,5822180,6520,40,40,40,0.0745,51,0,0.0001,4531.984,0
2516800,5822220,6480,40,40,40,0.0769,51,100,0.0001,4921.6,0
2516800,5822220,6520,40,40,40,0.0745,51,0,0.0002,4667.872,0
2516680,5822260,6560,40,40,40,0.0745,50,91.98,0.0002,358.0768,0
2516680,5822300,6560,40,40,40,0.0745,50,95.7,0.0002,1570.1024,0
2516720,5822300,6560,40,40,40,0.0745,50,0,0.0002,3.3376,0
2516720,5822340,6560,40,40,40,0.0745,50,0,0.0002,132.5504,0
2516720,5822380,6560,40,40,40,0.0745,50,0,0.001,878.2656,0
2516760,5822260,6520,40,40,40,0.0769,51,85.16,0.0002,4921.6,0
2516760,5822300,6520,40,40,40,0.0769,51,79.41,0.0003,4921.6,0
2516760,5822340,6520,40,40,40,0.0769,51,0,0.0003,4921.6,0
2516800,5822260,6480,40,40,40,0.0769,51,99.95,0.0001,4921.6,0
2516800,5822260,6520,40,40,40,0.0745,51,0,0.0002,4767.5232,0
2516800,5822300,6480,40,40,40,0.0769,51,96.92,0.0002,4921.6,0
2516800,5822300,6520,40,40,40,0.0745,51,0,0.0002,4768,0
2516800,5822340,6520,40,40,40,0.0745,51,0,0.0003,4768,0
2516800,5822380,6520,40,40,40,0.0745,51,0,0.0003,4768,0
2516680,5822340,6600,40,40,40,0.0769,51,0,0.0004,21.65504,0
2516680,5822380,6600,40,40,40,0.0745,50,0,0.0006,263.6704,0
2516720,5822420,6560,40,40,40,0.0745,50,0,0.001,2959.9744,0
2516720,5822460,6560,40,40,40,0.0769,51,0,0.0011,4606.6176,0
2516760,5822420,6560,40,40,40,0.0745,51,0,0.001,5.7216,0
2516760,5822460,6560,40,40,40,0.0745,51,0,0.001,434.8416,0
2516760,5822500,6560,40,40,40,0.0769,51,0,0.0011,2153.69216,0
2516760,5822540,6560,40,40,40,0.0769,51,0,0.0012,3457.424,0
2516800,5822420,6520,40,40,40,0.0745,51,0,0.0011,4768,0
2516800,5822460,6520,40,40,40,0.0769,51,0,0.0011,4921.6,0
2516800,5822460,6560,40,40,40,0.0745,51,0,0.001,50.064,0
2516800,5822500,6520,40,40,40,0.0769,51,0,0.0011,4921.6,0
2516800,5822500,6560,40,40,40,0.0769,51,0,0.001,88.09664,0
2516800,5822540,6520,40,40,40,0.0769,44,0,0.0011,4921.6,0
2516800,5822540,6560,40,40,40,0.0745,51,0,0.001,421.4912,0
2516680,5822420,6600,40,40,40,0.0745,50,0,0.0007,1340.7616,0
2516680,5822420,6640,40,40,40,0.0769,51,100,0.0014,1.96864,0
2516680,5822460,6600,40,40,40,0.0745,50,0,0.0007,4014.656,0
2516680,5822460,6640,40,40,40,0.0745,50,100,0.0013,144.4704,0
2516680,5822500,6600,40,40,40,0.0745,50,75.86,0.0007,4761.8016,0
2516680,5822500,6640,40,40,40,0.0745,50,100,0.0006,871.1136,0
2516680,5822540,6600,40,40,40,0.0745,50,96.84,0.0008,4768,0
2516680,5822540,6640,40,40,40,0.0745,50,100,0.0007,2723.0048,0
2516720,5822420,6600,40,40,40,0.0745,50,0,0.0007,35.76,0
2516720,5822460,6600,40,40,40,0.0745,50,0,0.0007,332.8064,0
2516720,5822500,6600,40,40,40,0.0745,50,0,0.0007,1599.664,0
2516720,5822500,6640,40,40,40,0.0745,50,100,0.0006,16.2112,0
2516720,5822540,6600,40,40,40,0.0745,50,0,0.0007,3203.6192,0
2516720,5822540,6640,40,40,40,0.0745,50,100,0.0006,125.3984,0
2516760,5822500,6600,40,40,40,0.0745,50,0,0.0006,15.2576,0
2516760,5822540,6600,40,40,40,0.0745,50,0,0.001,107.28,0
2516760,5822580,6560,40,40,40,0.0769,51,76.82,0.0011,4501.29536,0
2516800,5822580,6560,40,40,40,0.0745,51,0,0.001,874.928,0
2516800,5822620,6560,40,40,40,0.0769,51,0,0.0009,3211.83616,0
2516800,5822660,6560,40,40,40,0.0769,44,97.01,0.0007,4305.41568,0
2516680,5822580,6640,40,40,40,0.0745,50,100,0.0007,4319.808,0
2516680,5822620,6640,40,40,40,0.0745,50,100,0.0005,4635.4496,0
2516680,5822660,6640,40,40,40,0.0745,50,100,0.0004,4763.232,0
2516720,5822580,6600,40,40,40,0.0745,50,89.04,0.0006,4274.9888,0
2516720,5822580,6640,40,40,40,0.0745,50,100,0.0006,355.6928,0
2516720,5822620,6600,40,40,40,0.0745,50,99.9,0.0005,4748.4512,0
2516720,5822620,6640,40,40,40,0.0745,50,100,0.0005,808.176,0
2516720,5822660,6640,40,40,40,0.0745,50,100,0.0003,1883.8368,0
2516720,5822700,6640,40,40,40,0.0769,51,100,0.0002,2813.18656,0
2516760,5822580,6600,40,40,40,0.0745,50,0,0.0005,318.0256,0
2516760,5822620,6600,40,40,40,0.0745,50,0,0.0004,1467.5904,0
2516760,5822660,6600,40,40,40,0.0769,51,88.01,0.0003,2784.14912,0
2516760,5822700,6600,40,40,40,0.0769,51,98.92,0.0002,3101.10016,0
2516800,5822620,6600,40,40,40,0.0745,51,0,0.0004,2.384,0
2516800,5822660,6600,40,40,40,0.0745,51,0,0.0003,62.9376,0
2516800,5822700,6600,40,40,40,0.0769,51,68.19,0.0002,163.39712,0
2516720,5822740,6640,40,40,40,0.0769,51,100,0.0002,3427.40224,0
2516720,5822780,6640,40,40,40,0.0769,51,100,0.0001,3167.54176,0
2516720,5822820,6640,40,40,40,0.0769,51,100,0.0001,1124.5856,0
2516720,5822860,6640,40,40,40,0.0769,51,100,0.0006,206.21504,0
2516760,5822740,6600,40,40,40,0.0769,51,100,0.0002,3398.3648,0
2516760,5822740,6640,40,40,40,0.0769,51,99.54,0.0002,35.92768,0
2516760,5822780,6600,40,40,40,0.0769,44,100,0.0004,3906.27392,0
2516760,5822780,6640,40,40,40,0.0769,51,100,0.0004,11.81184,0
2516800,5822740,6600,40,40,40,0.0769,51,98.75,0.0003,264.28992,0
2516800,5822780,6600,40,40,40,0.0769,44,100,0.0003,475.91872,0
2516800,5822820,6600,40,40,40,0.0769,44,100,0.0004,1971.59296,0
2516800,5822860,6600,40,40,40,0.0769,44,100,0.0019,3769.9456,0
2516800,5822900,6600,40,40,40,0.0769,44,100,0.0122,4209.44448,35.948656
2516800,5822980,6600,40,40,40,0.0769,44,100,0.001,4077.5456,0
2516800,5823020,6600,40,40,40,0.0769,44,100,0.001,3864.93248,0
2516800,5823100,6560,40,40,40,0.0769,44,100,0.0005,4921.6,0
2516800,5823140,6560,40,40,40,0.0769,44,100,0.0006,4921.6,0
2516800,5823180,6560,40,40,40,0.0769,44,100,0.0006,4921.6,0
2516680,5823060,6640,40,40,40,0.0769,44,100,0.0009,38.38848,0
2516680,5823100,6640,40,40,40,0.0769,44,100,0.0056,38.38848,0.150483
2516680,5823140,6640,40,40,40,0.0769,44,100,0.0065,1.96864,0.008957
2516680,5823180,6640,40,40,40,0.0769,44,100,0.0112,190.46592,1.493253
2516720,5823100,6600,40,40,40,0.0769,44,100,0.0022,4921.6,0
2516720,5823140,6600,40,40,40,0.0769,44,100,0.0004,4921.6,0
2516720,5823180,6600,40,40,40,0.0769,44,100,0.0005,4921.6,0
2516760,5823060,6600,40,40,40,0.0769,44,100,0.0056,4817.75424,18.885597
2516760,5823100,6600,40,40,40,0.0769,44,100,0.0065,4921.6,22.39328
2516760,5823140,6600,40,40,40,0.0769,44,100,0.0006,4921.6,0
2516760,5823180,6600,40,40,40,0.0769,44,100,0.0007,4921.6,0
2516800,5823060,6600,40,40,40,0.0769,44,100,0.0096,3613.93088,24.285616
2516800,5823100,6600,40,40,40,0.0769,44,100,0.0052,3241.36576,11.798571
2516800,5823140,6600,40,40,40,0.0769,44,100,0.0066,2774.79808,12.819567
2516800,5823180,6600,40,40,40,0.0769,44,100,0.0009,2491.31392,0
2516680,5823220,6640,40,40,40,0.0769,44,100,0.0088,2910.14208,17.926475
2516680,5823260,6640,40,40,40,0.0769,44,100,0.0011,4461.4304,0
2516680,5823300,6640,40,40,40,0.0769,44,100,0.0007,4658.2944,0
2516680,5823340,6680,40,40,40,0.0769,51,100,0.0034,62.99648,0
2516720,5823220,6640,40,40,40,0.0769,44,100,0.0123,248.04864,2.135699
2516720,5823260,6640,40,40,40,0.0769,44,100,0.0155,2582.36352,28.018644
2516720,5823300,6640,40,40,40,0.0769,44,100,0.0147,4093.78688,42.125067
2516720,5823340,6640,40,40,40,0.0769,44,100,0.0003,4429.44,0
2516760,5823220,6600,40,40,40,0.0769,44,100,0.0007,4921.6,0
2516760,5823260,6600,40,40,40,0.0769,44,100,0.0006,4921.6,0
2516760,5823260,6640,40,40,40,0.0769,44,100,0.0176,47.73952,0.588151
2516760,5823300,6600,40,40,40,0.0769,44,100,0.0005,4921.6,0
2516760,5823300,6640,40,40,40,0.0769,44,100,0.0153,512.83072,5.492417
2516760,5823340,6640,40,40,40,0.0769,44,100,0.0202,1182.66048,16.722819
2516800,5823220,6600,40,40,40,0.0769,44,100,0.0009,2346.61888,0
2516800,5823260,6600,40,40,40,0.0769,44,100,0.0008,2238.34368,0
2516800,5823300,6600,40,40,40,0.0769,44,100,0.0006,2506.57088,0
2516800,5823300,6640,40,40,40,0.0769,51,100,0.0172,11.31968,0.136289
2516800,5823340,6600,40,40,40,0.0769,44,100,0.0005,2695.56032,0
2516800,5823340,6640,40,40,40,0.0769,44,100,0.0282,30.51392,0.602345
2516680,5823380,6680,40,40,40,0.0769,51,100,0.0034,3.44512,0
2516680,5823460,6680,40,40,40,0.0769,44,100,0.0037,22.63936,0
2516680,5823500,6680,40,40,40,0.0769,44,100,0.0037,1357.86944,0
2516720,5823380,6640,40,40,40,0.0769,44,100,0.0004,4500.31104,0
2516720,5823500,6680,40,40,40,0.0769,44,100,0.0024,5.41376,0
2516760,5823380,6640,40,40,40,0.0769,44,100,0.0003,1831.32736,0
2516760,5823420,6640,40,40,40,0.0769,44,100,0.0003,1959.78112,0
2516760,5823460,6640,40,40,40,0.0769,44,100,0.0001,2445.05088,0
2516760,5823500,6640,40,40,40,0.0769,44,100,0.0001,3370.80384,0
2516800,5823380,6600,40,40,40,0.0769,44,100,0.0003,3170.98688,0
2516800,5823380,6640,40,40,40,0.0769,44,100,0.0282,44.2944,0.874371
2516800,5823420,6640,40,40,40,0.0769,44,100,0.014,98.92416,0.969457
2516800,5823460,6640,40,40,40,0.0769,44,100,0.0085,153.06176,0.910717
2516800,5823500,6640,40,40,40,0.0769,44,100,0.0001,48.23168,0
2516680,5823540,6680,40,40,40,0.0769,44,100,0.0028,4010.61184,0
2516680,5823540,6720,40,40,40,0.076,0,100,0,226.6624,0
2516680,5823580,6680,40,40,40,0.0769,44,100,0.0006,4876.32128,0
2516680,5823580,6720,40,40,40,0.076,0,100,0,1407.1552,0
2516680,5823620,6680,40,40,40,0.0769,44,100,0.0007,4921.6,0
2516680,5823620,6720,40,40,40,0.076,0,100,0,2194.6368,0
2516680,5823660,6680,40,40,40,0.0769,44,100,0.0001,4921.6,0
2516680,5823660,6720,40,40,40,0.076,0,100,0,1781.1968,0
2516720,5823540,6640,40,40,40,0.0769,44,100,0.0001,4921.6,0
2516720,5823540,6680,40,40,40,0.0769,44,100,0.0006,476.41088,0
2516720,5823580,6640,40,40,40,0.0769,44,100,0.0001,4921.6,0
2516720,5823580,6680,40,40,40,0.0769,44,100,0.0006,2036.06592,0
2516720,5823620,6640,40,40,40,0.0769,44,100,0.0001,4921.6,0
2516720,5823620,6680,40,40,40,0.0769,44,100,0.0001,2942.13248,0
2516720,5823620,6720,40,40,40,0.076,0,100,0,29.184,0
2516720,5823660,6640,40,40,40,0.0769,44,100,0.0003,4921.6,0
2516720,5823660,6680,40,40,40,0.0769,44,100,0.0001,2927.85984,0
2516720,5823660,6720,40,40,40,0.076,0,100,0,10.2144,0
2516760,5823540,6640,40,40,40,0.0769,44,100,0.0001,4202.06208,0
2516760,5823540,6680,40,40,40,0.0769,44,100,0.0001,5.90592,0
2516760,5823580,6640,40,40,40,0.0769,44,100,0.0001,4469.30496,0
2516760,5823580,6680,40,40,40,0.0769,44,100,0.0001,133.37536,0
2516760,5823620,6640,40,40,40,0.0769,44,100,0.0001,3618.85248,0
2516760,5823620,6680,40,40,40,0.0769,44,100,0.0001,160.44416,0
2516760,5823660,6600,40,40,40,0.0769,44,100,0.0197,4921.6,67.868864
2516760,5823660,6640,40,40,40,0.0769,44,100,0.0003,3044.99392,0
2516760,5823660,6680,40,40,40,0.0769,44,100,0.0001,192.92672,0
2516800,5823540,6640,40,40,40,0.0769,44,100,0.015,87.11232,0.914679
2516800,5823580,6600,40,40,40,0.0769,44,100,0.012,4703.08096,39.50588
2516800,5823580,6640,40,40,40,0.0769,44,100,0.0137,167.3344,1.604737
2516800,5823620,6600,40,40,40,0.0769,44,100,0.0111,4660.7552,36.214068
2516800,5823620,6640,40,40,40,0.0769,44,100,0.0037,62.01216,0
2516800,5823660,6600,40,40,40,0.0745,50,100,0.0162,4611.6096,52.295653
2516800,5823660,6640,40,40,40,0.0769,44,100,0.0039,72.83968,0.198852
2516680,5823700,6680,40,40,40,0.0769,44,100,0.0001,4921.6,0
2516680,5823700,6720,40,40,40,0.076,0,100,0,1635.2768,0
2516680,5823740,6680,40,40,40,0.0769,44,100,0.0008,4921.6,0
2516680,5823740,6720,40,40,40,0.076,0,100,0,1431.9616,0
2516680,5823780,6680,40,40,40,0.0769,44,100,0.0008,4921.6,0
2516680,5823780,6720,40,40,40,0.076,0,100,0,1219.4048,0
2516680,5823820,6680,40,40,40,0.0769,44,100,0.0009,4921.6,0
2516680,5823820,6720,40,40,40,0.0769,44,100,0.0008,1424.8032,0
2516720,5823700,6640,40,40,40,0.0769,44,100,0.0003,4921.6,0
2516720,5823700,6680,40,40,40,0.0769,44,100,0.0008,3518.944,0
2516720,5823700,6720,40,40,40,0.076,0,100,0,272.8704,0
2516720,5823740,6640,40,40,40,0.0769,44,100,0.0002,4921.6,0
2516720,5823740,6680,40,40,40,0.0769,44,100,0.0008,4758.20288,0
2516720,5823740,6720,40,40,40,0.076,0,100,0,1160.064,0
2516720,5823780,6640,40,40,40,0.0769,44,100,0.0008,4921.6,0
2516720,5823780,6680,40,40,40,0.0769,44,100,0.0008,4921.6,0
2516720,5823780,6720,40,40,40,0.076,0,100,0,955.776,0
2516720,5823820,6680,40,40,40,0.0769,44,100,0.0009,4921.6,0
2516720,5823820,6720,40,40,40,0.076,0,100,0,608.9728,0
2516760,5823700,6600,40,40,40,0.0769,44,100,0.0154,4921.6,53.054848
2516760,5823700,6640,40,40,40,0.0769,44,100,0.0039,3762.07104,10.270454
2516760,5823700,6680,40,40,40,0.0769,44,100,0.0007,406.032,0
2516760,5823740,6640,40,40,40,0.0769,44,100,0.0151,4804.95808,50.788407
2516760,5823740,6680,40,40,40,0.0769,44,100,0.001,1857.904,0
2516760,5823740,6720,40,40,40,0.076,0,100,0,33.0752,0
2516760,5823780,6640,40,40,40,0.0769,44,100,0.0011,4921.6,0
2516760,5823780,6680,40,40,40,0.0769,44,100,0.0011,4711.44768,0
2516760,5823780,6720,40,40,40,0.076,0,100,0,827.3664,0
2516760,5823820,6640,40,40,40,0.0769,44,100,0.0011,4921.6,0
2516760,5823820,6680,40,40,40,0.0769,44,100,0.0014,4921.6,0
2516760,5823820,6720,40,40,40,0.076,0,100,0,609.9456,0
2516800,5823700,6600,40,40,40,0.0745,50,100,0.0125,4758.464,41.63656
2516800,5823700,6640,40,40,40,0.0745,50,100,0.0039,310.8736,0.848685
2516800,5823740,6600,40,40,40,0.0745,50,100,0.0197,4768,65.75072
2516800,5823740,6640,40,40,40,0.0745,50,100,0.009,1896.2336,11.946272
2516800,5823740,6680,40,40,40,0.0769,44,100,0.0031,39.3728,0
2516800,5823780,6640,40,40,40,0.0769,44,100,0.0011,4888.62528,0
2516800,5823780,6680,40,40,40,0.0769,44,100,0.0012,1828.86656,0
2516800,5823780,6720,40,40,40,0.076,0,100,0,113.3312,0
2516800,5823820,6640,40,40,40,0.0769,44,100,0.0011,4921.6,0
2516800,5823820,6680,40,40,40,0.0769,44,100,0.0014,4865.98592,0
2516800,5823820,6720,40,40,40,0.076,0,100,0,581.7344,0
2516680,5823860,6680,40,40,40,0.0769,44,100,0,4921.6,0
2516680,5823860,6720,40,40,40,0.0769,44,100,0,3804.88896,0
2516680,5823900,6720,40,40,40,0.0769,44,100,0,4825.6288,0
2516680,5823940,6720,40,40,40,0.0769,44,100,0,4921.6,0
2516720,5823860,6680,40,40,40,0.0769,44,100,0.0009,4921.6,0
2516720,5823860,6720,40,40,40,0.0769,44,100,0.0008,1289.95136,0
2516720,5823900,6680,40,40,40,0.0769,44,100,0.0009,4921.6,0
2516720,5823900,6720,40,40,40,0.0769,44,100,0.0014,4143.00288,0
2516720,5823940,6720,40,40,40,0.0769,44,100,0,4770.50688,0
2516720,5823980,6720,40,40,40,0.0769,44,100,0,4819.23072,0
2516760,5823860,6680,40,40,40,0.0769,44,100,0.0014,4921.6,0
2516760,5823860,6720,40,40,40,0.0769,44,100,0.0014,615.2,0
2516760,5823900,6680,40,40,40,0.0769,44,100,0.0014,4921.6,0
2516760,5823900,6720,40,40,40,0.0769,44,100,0.0014,1773.74464,0
2516760,5823940,6720,40,40,40,0.0769,44,100,0.0014,4227.6544,0
2516760,5823980,6720,40,40,40,0.0769,44,100,0.0014,4394.49664,0
2516800,5823860,6680,40,40,40,0.0769,44,100,0.0014,4921.6,0
2516800,5823860,6720,40,40,40,0.076,0,100,0,608,0
2516800,5823900,6680,40,40,40,0.0769,44,100,0.0014,4921.6,0
2516800,5823900,6720,40,40,40,0.0769,44,100,0.0014,615.2,0
2516800,5823940,6720,40,40,40,0.0769,44,100,0.0014,1907.12,0
2516800,5823980,6720,40,40,40,0.0769,44,100,0.0014,3911.19552,0
2516680,5823860,6760,40,40,40,0.076,0,100,0,0.4864,0
2516680,5823900,6760,40,40,40,0.076,0,100,0,222.2848,0
2516680,5823940,6760,40,40,40,0.076,0,100,0,441.1648,0
2516680,5823980,6760,40,40,40,0.076,0,100,0,516.5568,0
2516720,5823940,6760,40,40,40,0.076,0,100,0,14.1056,0
2516720,5823980,6760,40,40,40,0.076,0,100,0,39.8848,0
2516680,5824020,6760,40,40,40,0.076,0,100,0,470.8352,0
2516720,5824020,6760,40,40,40,0.076,0,100,0,39.3984,0
2516720,5824060,6760,40,40,40,0.076,0,100,0,2.9184,0
2516960,5821540,6520,40,40,40,0.0745,51,0,0.0002,4768,0
2516960,5821580,6520,40,40,40,0.0745,51,0,0.0002,4768,0
2516840,5821660,6560,40,40,40,0.0745,51,0,0.0022,7.152,0
2516840,5821700,6560,40,40,40,0.0745,51,0,0.0022,21.9328,0
2516840,5821740,6520,40,40,40,0.0745,51,0,0.0004,4768,0
2516840,5821740,6560,40,40,40,0.0745,51,0,0.0019,3.3376,0
2516880,5821660,6520,40,40,40,0.0745,51,0,0.0004,4768,0
2516880,5821700,6520,40,40,40,0.0745,51,0,0.0004,4768,0
2516880,5821740,6480,40,40,40,0.0745,51,0,0.0002,4768,0
2516880,5821740,6520,40,40,40,0.0745,51,0,0.0004,4768,0
2516920,5821620,6520,40,40,40,0.0745,51,0,0.0004,4768,0
2516920,5821660,6480,40,40,40,0.0745,51,0,0.0003,4768,0
2516920,5821660,6520,40,40,40,0.0745,51,0,0.0004,4768,0
2516920,5821700,6480,40,40,40,0.0745,51,0,0.0002,4768,0
2516920,5821700,6520,40,40,40,0.0745,51,0,0.0004,4768,0
2516920,5821740,6440,40,40,40,0.0745,51,0,0.0003,4768,0
2516920,5821740,6480,40,40,40,0.0745,51,0,0.0002,4768,0
2516920,5821740,6520,40,40,40,0.0745,51,0,0.0004,4768,0
2516960,5821620,6480,40,40,40,0.0745,51,0,0.0002,4768,0
2516960,5821620,6520,40,40,40,0.0745,51,0,0.0002,4768,0
2516960,5821660,6480,40,40,40,0.0745,51,0,0.0003,4768,0
2516960,5821660,6520,40,40,40,0.0745,51,0,0.0002,4768,0
2516960,5821700,6440,40,40,40,0.0745,51,0,0.0001,4768,0
2516960,5821700,6480,40,40,40,0.0745,51,0,0.0002,4768,0
2516960,5821700,6520,40,40,40,0.0745,51,0,0.0002,4768,0
2516960,5821740,6440,40,40,40,0.0745,51,0,0.0001,4768,0
2516960,5821740,6480,40,40,40,0.0745,51,0,0.0002,4768,0
2516960,5821740,6520,40,40,40,0.0745,51,0,0.0002,4768,0
2516920,5821860,6400,40,40,40,0.0769,51,76.15,0.0001,4921.6,0
2516920,5821900,6400,40,40,40,0.0769,51,99.26,0.0001,4921.6,0
2516960,5821780,6400,40,40,40,0.0769,51,0,0.0001,4921.6,0
2516960,5821820,6400,40,40,40,0.0769,51,0,0.0001,4921.6,0
2516960,5821860,6400,40,40,40,0.0769,51,0,0.0001,4921.6,0
2516960,5821900,6360,40,40,40,0.0745,50,100,0.0001,4768,0
2516960,5821900,6400,40,40,40,0.0769,51,85.82,0.0001,4921.6,0
2516840,5821780,6520,40,40,40,0.0745,51,0,0.0005,4768,0
2516840,5821820,6520,40,40,40,0.0745,51,0,0.0004,4695.0496,0
2516840,5821860,6480,40,40,40,0.0745,51,0,0.0001,4768,0
2516840,5821860,6520,40,40,40,0.0745,51,0,0.0001,4547.7184,0
2516840,5821900,6480,40,40,40,0.0745,51,0,0.0001,4768,0
2516840,5821900,6520,40,40,40,0.0745,51,0,0.0001,4409.9232,0
2516880,5821780,6480,40,40,40,0.0745,51,0,0.0002,4768,0
2516880,5821780,6520,40,40,40,0.0745,51,0,0.0002,4767.0464,0
2516880,5821820,6480,40,40,40,0.0745,51,0,0.0001,4768,0
2516880,5821820,6520,40,40,40,0.0745,51,0,0.0002,4675.9776,0
2516880,5821860,6440,40,40,40,0.0745,51,0,0.0001,4768,0
2516880,5821860,6480,40,40,40,0.0745,51,0,0.0001,4768,0
2516880,5821860,6520,40,40,40,0.0745,51,0,0.0002,4528.1696,0
2516880,5821900,6440,40,40,40,0.0745,51,0,0.0001,4768,0
2516880,5821900,6480,40,40,40,0.0745,51,0,0.0001,4768,0
2516880,5821900,6520,40,40,40,0.0745,51,0,0.0002,4380.8384,0
2516920,5821780,6440,40,40,40,0.0745,51,0,0.0001,4768,0
2516920,5821780,6480,40,40,40,0.0745,51,0,0.0002,4768,0
2516920,5821780,6520,40,40,40,0.0745,51,0,0.0002,4763.232,0
2516920,5821820,6440,40,40,40,0.0745,51,0,0.0001,4768,0
2516920,5821820,6480,40,40,40,0.0745,51,0,0.0002,4768,0
2516920,5821820,6520,40,40,40,0.0745,51,0,0.0002,4656.9056,0
2516920,5821860,6440,40,40,40,0.0745,51,0,0.0001,4768,0
2516920,5821860,6480,40,40,40,0.0745,51,0,0.0001,4768,0
2516920,5821860,6520,40,40,40,0.0745,51,0,0.0002,4516.7264,0
2516920,5821900,6440,40,40,40,0.0745,51,0,0.0001,4768,0
2516920,5821900,6480,40,40,40,0.0745,51,0,0.0001,4768,0
2516920,5821900,6520,40,40,40,0.0745,51,0,0.0002,4391.8048,0
2516960,5821780,6440,40,40,40,0.0745,51,0,0.0001,4768,0
2516960,5821780,6480,40,40,40,0.0745,51,0,0.0002,4768,0
2516960,5821780,6520,40,40,40,0.0745,51,0,0.0002,4763.232,0
2516960,5821820,6440,40,40,40,0.0745,51,0,0.0001,4768,0
2516960,5821820,6480,40,40,40,0.0745,51,0,0.0002,4768,0
2516960,5821820,6520,40,40,40,0.0745,51,0,0.0002,4675.9776,0
2516960,5821860,6440,40,40,40,0.0745,51,0,0.0001,4768,0
2516960,5821860,6480,40,40,40,0.0745,51,0,0.0001,4768,0
2516960,5821860,6520,40,40,40,0.0745,51,0,0.0002,4562.4992,0
2516960,5821900,6440,40,40,40,0.0745,51,0,0.0001,4768,0
2516960,5821900,6480,40,40,40,0.0745,51,0,0.0001,4768,0
2516960,5821900,6520,40,40,40,0.0745,51,0,0.0002,4457.1264,0
2516920,5821940,6400,40,40,40,0.0769,51,90.98,0.0001,4921.6,0
2516920,5821980,6400,40,40,40,0.0769,51,68.02,0.0001,4921.6,0
2516920,5822020,6400,40,40,40,0.0769,51,81.69,0.0001,4921.6,0
2516920,5822060,6400,40,40,40,0.0769,51,99.9,0.0001,4921.6,0
2516960,5821940,6400,40,40,40,0.0769,51,67.84,0.0001,4921.6,0
2516960,5821980,6360,40,40,40,0.0745,50,96.25,0.0001,4768,0
2516960,5821980,6400,40,40,40,0.0745,51,0,0.0001,4768,0
2516960,5822020,6360,40,40,40,0.0745,50,95.84,0.0001,4768,0
2516960,5822020,6400,40,40,40,0.0745,51,0,0.0001,4768,0
2516960,5822060,6360,40,40,40,0.0769,51,100,0.0001,4921.6,0
2516960,5822060,6400,40,40,40,0.0769,51,78.12,0.0001,4921.6,0
2516840,5821940,6440,40,40,40,0.0769,51,74.55,0.0001,4921.6,0
2516840,5821940,6480,40,40,40,0.0745,51,0,0.0001,4768,0
2516840,5821940,6520,40,40,40,0.0745,51,0,0.0001,4294.0608,0
2516840,5821980,6440,40,40,40,0.0745,50,92.87,0.0001,4768,0
2516840,5821980,6480,40,40,40,0.0745,51,0,0.0001,4768,0
2516840,5821980,6520,40,40,40,0.0745,51,0,0.0001,4191.5488,0
2516840,5822020,6440,40,40,40,0.0745,50,99.77,0.0001,4768,0
2516840,5822020,6480,40,40,40,0.0745,51,0,0.0001,4768,0
2516840,5822020,6520,40,40,40,0.0745,51,0,0.0001,4188.2112,0
2516840,5822060,6440,40,40,40,0.0769,51,100,0.0001,4921.6,0
2516840,5822060,6480,40,40,40,0.0769,51,74.91,0.0001,4921.6,0
2516840,5822060,6520,40,40,40,0.0745,51,0,0.0001,4283.0944,0
2516880,5821940,6440,40,40,40,0.0745,51,0,0.0001,4768,0
2516880,5821940,6480,40,40,40,0.0745,51,0,0.0001,4768,0
2516880,5821940,6520,40,40,40,0.0745,51,0,0.0001,4240.1824,0
2516880,5821980,6440,40,40,40,0.0745,51,0,0.0001,4768,0
2516880,5821980,6480,40,40,40,0.0745,51,0,0.0001,4768,0
2516880,5821980,6520,40,40,40,0.0745,51,0,0.0001,4172.9536,0
2516880,5822020,6440,40,40,40,0.0769,51,0,0.0001,4921.6,0
2516880,5822020,6480,40,40,40,0.0745,51,0,0.0001,4768,0
2516880,5822020,6520,40,40,40,0.0745,51,0,0.0001,4224.448,0
2516880,5822060,6440,40,40,40,0.0769,51,91.6,0.0001,4921.6,0
2516880,5822060,6480,40,40,40,0.0745,51,0,0.0001,4768,0
